0,0.07117338478565216
1,0.08304908871650696
2,0.11678141355514526
3,0.046664513647556305
4,0.11645352840423584
5,0.12020724266767502
6,0.08284197747707367
7,0.09414670616388321
8,0.16279560327529907
9,0.10462821274995804
10,0.09663072973489761
11,0.08934260159730911
12,0.08341659605503082
13,0.076065294444561
14,0.10389302670955658
15,0.11055528372526169
16,0.10756856203079224
17,0.08650146424770355
18,0.07150375097990036
19,0.11712484806776047
20,0.08292118459939957
21,0.10353951156139374
22,0.11122001707553864
23,0.11115961521863937
24,0.06001698598265648
25,0.06877195090055466
26,0.14041687548160553
27,0.09445042908191681
28,0.11411375552415848
29,0.11107578128576279
30,0.15905845165252686
31,0.13364733755588531
32,0.1440955251455307
33,0.08584175258874893
34,0.1296265572309494
35,0.10517093539237976
36,0.13911230862140656
37,0.1075373962521553
38,0.13737864792346954
39,0.15611900389194489
40,0.06626944988965988
41,0.0843130424618721
42,0.07656411826610565
43,0.11757844686508179
44,0.08914780616760254
45,0.05739770084619522
46,0.09635736048221588
47,0.1080234944820404
48,0.09214667975902557
49,0.1243828535079956
50,0.143238365650177
51,0.07930228859186172
52,0.09042634069919586
53,0.06371825188398361
54,0.10727430880069733
55,0.061431773006916046
56,0.12101443111896515
57,0.14585661888122559
58,0.09430555999279022
59,0.083390973508358
60,0.08272020518779755
61,0.11542458087205887
62,0.13032430410385132
63,0.10212823748588562
64,0.1314680576324463
65,0.10785316675901413
66,0.08379516750574112
67,0.12693163752555847
68,0.09686991572380066
69,0.1261087954044342
70,0.13839776813983917
71,0.11079682409763336
72,0.12951116263866425
73,0.1061423048377037
74,0.08810301870107651
75,0.09838258475065231
76,0.09424782544374466
77,0.09951112419366837
78,0.06449300795793533
79,0.1688859909772873
80,0.10666167736053467
81,0.10630623251199722
82,0.08234554529190063
83,0.08726580440998077
84,0.09232211858034134
85,0.142929345369339
86,0.0809309259057045
87,0.11773516982793808
88,0.08029250800609589
89,0.1177741065621376
90,0.12561580538749695
91,0.11532017588615417
92,0.12041003257036209
93,0.07949932664632797
94,0.10400060564279556
95,0.11428789049386978
96,0.09819008409976959
97,0.08920086920261383
98,0.08202198892831802
99,0.06500489264726639
100,0.08219484239816666
101,0.13409891724586487
102,0.09366960823535919
103,0.10405755788087845
104,0.09652102738618851
105,0.10379036515951157
106,0.10953573137521744
107,0.07978344708681107
108,0.08849050104618073
109,0.1306164264678955
110,0.1150868833065033
111,0.10042809695005417
112,0.11862366646528244
113,0.08305981010198593
114,0.09487902373075485
115,0.12492334097623825
116,0.09683416783809662
117,0.12076719105243683
118,0.15896978974342346
119,0.1050359457731247
120,0.11657003313302994
121,0.1107945516705513
122,0.11211609095335007
123,0.09945608675479889
124,0.1098812147974968
125,0.051889676600694656
126,0.1089043989777565
127,0.10581361502408981
128,0.10163269191980362
129,0.09755859524011612
130,0.07906704396009445
131,0.10147985070943832
